DE_ICRS,petroMag_r,rPrad,rdVrad,rdVell,umag,gmag,rmag,imag,zmag,<zph>,u_r,expAB_r,b_a,b_a_err,q_lt_q0,inclination_deg_q0_0p2,tractor_objid,RA_ICRS,tractor_type,brick_primary,shape_e1,shape_e2,shape_e1_ivar,shape_e2_ivar,ellipticity_abs,flux_r_nmgy
43.79941663637227,22.44184927590211,0.440113,1.0,0.0,,23.39788743128795,22.44184927590211,,,,,1.0,1.0,,False,0.0,339,286.5906808873532,REX,1,0.0,0.0,0.0,0.0,0.0,1.055019
43.80078184436121,20.48243294335978,2.132795,4.0,0.538853139057373,,21.08602707191649,20.48243294335978,,,,,0.461146860942627,0.461146860942627,0.044505816113213525,False,64.90706348562914,306,286.5859358671915,DEV,1,0.2950719892978668,-0.22121700644493103,1057.1036376953125,317.6720275878906,0.36878780187074667,6.412492
43.80784605091427,22.374003216238492,0.340353,1.0,0.0,,23.528035412282474,22.374003216238492,,,,,1.0,1.0,,False,0.0,389,286.5982173340024,REX,1,0.0,0.0,0.0,0.0,0.0,1.123049
43.79961699373796,20.54827964750103,0.394538,1.0,0.0,,21.759679665105143,20.54827964750103,,,,,1.0,1.0,,False,0.0,260,286.58054103793154,REX,1,0.0,0.0,0.0,0.0,0.0,6.035151
43.807431352482375,19.13765627870854,2.477695,1.0,0.0,,20.090545310542463,19.13765627870854,,,,,1.0,1.0,,False,0.0,283,286.58268413781,REX,1,0.0,0.0,0.0,0.0,0.0,22.127762
43.81015546307011,19.974450565192715,0.240677,4.0,0.5297645354082113,,20.75470313984134,19.974450565192715,,,,,0.47023546459178867,0.47023546459178867,0.11212707731191679,False,64.2554594050799,219,286.5750222375998,DEV,1,-0.3601210117340088,-0.012161999940872192,92.90229797363281,101.10125732421875,0.3603263206246358,10.23811
43.81090449287764,21.787837398764896,0.832744,1.0,0.0,,22.798115994563556,21.787837398764896,,,,,1.0,1.0,,False,0.0,232,286.57652565420204,REX,1,0.0,0.0,0.0,0.0,0.0,1.926926
43.793010868614004,22.592421522557498,0.329448,1.0,0.0,,23.228658834845614,22.592421522557498,,,,,1.0,1.0,,False,0.0,104,286.5609258365738,REX,1,0.0,0.0,0.0,0.0,0.0,0.918399
43.792572639796624,20.681308940895278,0.875808,4.0,0.676194889781735,,22.003053626968285,20.681308940895278,,,,,0.32380511021826497,0.32380511021826497,0.0766197779202288,False,74.93543625157292,99,286.5604454536476,DEV,1,0.19342400133609772,0.4727579951286316,107.58973693847656,135.6802520751953,0.5107964039134477,5.339203
43.798470994338096,21.87877149228784,0.52326,1.0,0.0,,22.786541833082893,21.87877149228784,,,,,1.0,1.0,,False,0.0,3076,286.54560543218935,REX,1,0.0,0.0,0.0,0.0,0.0,1.772113
43.80364206622462,21.9616325708407,0.904314,1.0,0.0,,22.66028001190354,21.9616325708407,,,,,1.0,1.0,,False,0.0,156,286.56820090570574,REX,1,0.0,0.0,0.0,0.0,0.0,1.641901
43.807119236526226,22.25877468483108,0.409876,1.0,0.0,,23.13282706960198,22.25877468483108,,,,,1.0,1.0,,False,0.0,178,286.57005077340654,REX,1,0.0,0.0,0.0,0.0,0.0,1.248792
43.80955091651035,20.605847452998486,2.666157,1.0,0.0,,21.067154667160633,20.605847452998486,,,,,1.0,1.0,,False,0.0,205,286.5738252829799,REX,1,0.0,0.0,0.0,0.0,0.0,5.723491
43.8112177568819,22.143605573807772,0.465916,1.0,0.0,,23.307007230904446,22.143605573807772,,,,,1.0,1.0,,False,0.0,185,286.5712026301455,REX,1,0.0,0.0,0.0,0.0,0.0,1.388538
43.807678115257616,21.194850056595936,1.446702,1.0,0.6843027088123221,,22.22670001853003,21.194850056595936,,,,,0.31569729118767786,0.31569729118767786,0.06618416055591772,False,75.5638681048218,3079,286.54611653866766,EXP,1,-0.2554570138454437,-0.4530479907989502,147.73370361328125,180.0479736328125,0.5201064966810133,3.327055
43.81150933773006,19.169844725092982,1.467365,4.0,0.2234192095981673,,21.012546277816895,19.169844725092982,,,,,0.7765807904018327,0.7765807904018327,0.03881243669066556,False,40.01656831455404,96,286.5602635082705,DEV,1,0.12168300151824951,-0.03175399824976921,1775.3958740234375,822.385986328125,0.1257579789251428,21.481377
43.812696632185265,22.343669124353546,0.716465,1.0,0.0,,22.777781542784364,22.343669124353546,,,,,1.0,1.0,,False,0.0,65,286.5557858925891,REX,1,0.0,0.0,0.0,0.0,0.0,1.154868
43.809391746036596,22.679126921080982,0.487926,1.0,0.0,,23.255865417205744,22.679126921080982,,,,,1.0,1.0,,False,0.0,3110,286.5492466758804,REX,1,0.0,0.0,0.0,0.0,0.0,0.847909
