DE_ICRS,petroMag_r,rPrad,rdVrad,rdVell,umag,gmag,rmag,imag,zmag,<zph>,u_r,expAB_r
1.301923,19.878,2.321,1.506,0.876,21.388,20.884,19.857,19.522,19.113,0.3739,1.53,0.124
1.29817,21.821,1.68,0.456,0.506,26.313,22.771,21.716,20.904,20.149,0.5569,4.6,0.494
1.318095,21.218,1.637,0.416,0.302,22.339,21.852,21.245,20.851,20.678,0.4689,1.09,0.698
1.289739,18.919,3.089,2.125,0.372,22.386,19.998,18.766,18.198,17.704,0.2214,3.62,0.628
1.312973,21.666,2.971,3.617,0.1,23.352,22.069,21.35,20.718,21.107,0.3193,2.0,0.9
1.298685,21.553,2.971,2.942,0.227,22.988,22.932,21.234,21.392,23.209,0.1601,1.75,0.773
1.309943,21.26,1.278,0.263,0.1,23.546,22.552,21.132,21.016,21.346,0.3115,2.41,0.9
1.301083,21.965,2.803,1.838,0.15,21.787,22.367,21.429,21.019,21.374,0.4417,0.36,0.85
1.291916,21.785,1.461,0.339,0.751,23.633,22.821,21.899,21.933,20.998,0.3861,1.73,0.249
1.297765,20.268,3.883,2.005,0.1,22.336,20.807,20.294,20.085,19.818,0.1723,2.04,0.9
1.313134,19.762,3.852,4.834,0.531,21.682,20.211,19.68,19.636,19.115,0.2257,2.0,0.469
1.290214,21.973,2.065,0.875,0.05,24.179,22.64,21.785,21.666,21.346,0.329,2.39,0.95
1.32471,21.908,1.648,0.366,0.198,22.734,22.784,21.79,21.868,22.303,0.2563,0.94,0.802
1.340333,20.823,1.677,0.575,0.796,24.545,22.0,20.746,20.239,19.93,0.3191,3.8,0.20399999999999996
1.332304,21.576,1.722,1.123,0.149,23.05,23.704,21.453,20.767,20.134,0.4896,1.6,0.851
1.298308,12.557,1.776,0.456,0.51,14.453,13.266,12.601,14.217,12.716,0.1399,1.85,0.49
1.286814,19.236,2.147,0.882,0.662,20.9,19.723,19.257,18.989,18.836,0.112,1.64,0.33799999999999997
1.280554,20.956,2.094,0.708,0.643,24.244,21.533,20.965,20.571,21.311,0.1816,3.28,0.357
1.30398,19.995,2.602,1.067,0.676,21.161,20.269,19.946,19.727,20.01,0.1297,1.21,0.32399999999999995
1.300668,21.026,2.182,1.134,0.742,21.979,21.42,20.939,20.628,20.404,0.3363,1.04,0.258
1.312319,20.118,1.997,0.926,0.336,23.498,21.366,20.096,19.567,19.352,0.274,3.4,0.6639999999999999
1.303372,21.629,2.079,1.131,0.535,22.909,22.119,21.438,21.674,20.344,0.3929,1.47,0.46499999999999997
1.296722,21.716,1.705,0.335,0.481,23.274,22.438,21.571,21.348,20.898,0.3731,1.7,0.519
1.294608,21.009,1.715,0.525,0.542,23.312,22.468,20.908,20.177,19.759,0.4615,2.4,0.45799999999999996
1.303323,19.979,4.42,3.106,0.458,23.757,21.561,20.258,19.494,19.177,0.4579,3.5,0.542
1.300085,21.861,1.488,0.372,0.69,24.162,23.163,21.706,20.718,20.445,0.5677,2.46,0.31000000000000005
1.292455,21.389,2.682,1.401,0.557,24.215,22.945,21.288,21.024,20.89,0.3784,2.93,0.44299999999999995
1.335588,16.498,14.024,21.19,0.734,18.12,16.834,16.429,16.204,16.041,0.0333,1.69,0.266
1.316649,20.065,2.496,2.036,0.5,21.393,20.417,20.012,19.746,19.59,0.1448,1.38,0.5
1.323122,20.813,2.179,1.098,0.513,23.363,21.452,20.588,20.275,20.174,0.2917,2.77,0.487
1.332288,21.737,2.97,4.108,0.05,22.905,22.078,21.609,20.986,20.585,0.6454,1.3,0.95
1.32616,21.784,2.882,0.829,0.131,23.204,22.586,21.776,21.98,21.198,0.3681,1.43,0.869
1.318903,21.851,1.465,0.502,0.317,25.918,22.962,21.616,21.212,21.258,0.3615,4.3,0.683
1.330545,21.496,1.602,1.06,0.05,23.845,21.585,21.288,20.944,21.315,0.1455,2.56,0.95
1.328139,18.924,2.756,0.988,0.655,21.543,20.098,18.911,18.437,18.082,0.2444,2.63,0.345
1.313926,19.351,2.835,2.378,0.605,21.155,19.999,19.326,19.006,18.936,0.1684,1.83,0.395
1.323612,21.381,1.382,0.306,0.05,23.422,22.158,21.26,20.655,20.656,0.4993,2.16,0.95
1.346293,21.045,7.36,1.48,0.409,23.862,21.965,21.178,20.696,21.536,0.2183,2.68,0.591
1.340073,19.291,2.495,1.611,0.714,20.668,19.797,19.274,19.053,18.831,0.1769,1.39,0.28600000000000003
1.34435,20.388,1.987,1.758,0.05,21.817,20.782,20.166,19.774,19.477,0.2012,1.65,0.95
1.338121,20.377,2.669,1.915,0.654,22.368,21.234,20.36,19.962,19.567,0.3292,2.01,0.346
1.354316,21.543,2.97,3.179,0.317,24.13,23.459,21.528,20.007,19.401,0.6694,2.6,0.683
1.337286,18.527,12.75,10.312,0.448,21.459,19.377,18.521,18.316,17.887,0.1265,2.94,0.552
1.338896,20.999,1.367,0.239,0.829,23.864,22.359,20.879,20.366,20.101,0.3744,2.98,0.17100000000000004
1.334222,19.893,2.274,1.706,0.451,22.172,21.066,19.881,19.379,19.276,0.3541,2.29,0.5489999999999999
1.349852,21.218,2.97,3.23,0.119,22.476,22.136,20.993,20.384,19.82,0.4866,1.48,0.881
1.379059,21.318,2.403,3.114,0.3,22.234,21.686,21.154,21.043,20.745,0.3015,1.08,0.7
1.349199,21.842,1.594,1.303,0.05,22.875,23.165,21.533,21.115,20.439,0.418,1.34,0.95
1.324605,21.673,1.624,0.426,0.5,22.587,22.465,21.422,21.187,21.081,0.4227,1.16,0.5
1.320379,21.808,1.598,0.496,0.395,22.957,23.276,21.764,21.479,21.69,0.4276,1.19,0.605
1.316591,21.318,2.971,1.464,0.2,25.166,23.349,21.643,21.086,20.637,0.3832,3.52,0.8
1.347603,21.278,2.538,1.98,0.1,23.107,22.129,21.281,21.024,22.436,0.1705,1.83,0.9
1.349749,21.893,1.52,0.504,0.432,24.806,23.168,21.821,20.842,20.644,0.5537,2.98,0.5680000000000001
1.356641,19.381,2.403,1.704,0.5,21.264,20.261,19.434,19.045,18.715,0.2711,1.83,0.5
1.34466,20.631,1.629,0.53,0.6,21.438,21.058,20.472,20.469,19.853,0.37,0.97,0.4
1.33564,20.565,2.585,0.778,0.608,22.927,21.766,20.526,19.818,19.421,0.472,2.4,0.392
1.346074,20.996,2.418,3.297,0.103,22.936,21.103,20.66,20.371,19.788,0.2683,2.28,0.897
1.343275,21.607,1.621,0.427,0.239,22.522,22.027,21.496,21.264,21.664,0.2614,1.03,0.761
1.334047,20.621,1.845,0.633,0.534,22.506,21.421,20.568,20.383,20.029,0.3333,1.94,0.46599999999999997
1.334041,20.855,1.955,0.789,0.518,22.267,21.794,20.752,20.45,20.008,0.3962,1.52,0.482
1.34321,20.877,2.058,0.596,0.403,22.597,21.897,20.928,20.516,20.11,0.4336,1.67,0.597
1.353019,21.686,1.745,0.408,0.356,23.966,24.818,21.632,20.765,20.129,0.5093,2.33,0.644
1.358855,21.458,1.821,0.636,0.55,25.306,22.614,21.307,20.543,19.971,0.4987,4.0,0.44999999999999996
1.370868,21.416,1.67,0.62,0.591,22.713,21.893,21.339,21.082,21.19,0.2655,1.37,0.40900000000000003
1.368334,20.041,2.115,1.227,0.786,22.379,20.626,19.945,19.637,19.192,0.2327,2.43,0.21399999999999997
1.373993,19.84,4.495,2.823,0.404,25.171,21.406,19.734,18.749,18.096,0.5365,5.44,0.596
1.37205,21.128,2.14,1.099,0.459,23.058,22.013,21.095,20.304,19.866,0.5943,1.96,0.5409999999999999
1.364747,21.427,2.333,0.572,0.574,26.265,23.601,21.392,20.499,19.971,0.5049,4.87,0.42600000000000005
1.352062,21.762,2.079,3.142,0.067,26.215,22.151,21.688,22.088,21.59,0.2207,4.53,0.933
1.360233,21.815,1.446,0.81,0.05,23.009,22.381,21.545,21.126,20.643,0.4594,1.46,0.95
1.387623,20.418,2.6,1.594,0.655,21.954,21.615,20.464,20.023,19.856,0.4365,1.49,0.345
1.38957,21.938,2.527,0.798,0.05,25.604,23.258,21.637,20.35,19.517,0.6497,3.97,0.95
1.376369,20.598,7.36,4.108,0.2,22.027,21.119,20.612,20.421,19.585,0.3776,1.42,0.8
1.394183,21.164,1.498,0.446,0.149,22.812,21.676,21.017,20.84,21.308,0.1574,1.8,0.851
1.377384,21.307,1.308,0.328,0.1,22.457,22.045,21.198,21.111,20.876,0.3733,1.26,0.9
1.390577,20.731,1.633,0.699,0.686,21.592,21.26,20.677,20.469,20.553,0.337,0.91,0.31399999999999995
1.398127,21.291,2.97,1.206,0.59,23.064,22.138,21.281,20.823,20.92,0.3914,1.78,0.41000000000000003
1.397867,21.72,2.448,2.158,0.224,23.548,22.456,21.456,21.227,20.749,0.3887,2.09,0.776
1.286644,21.795,1.617,0.53,0.05,22.916,23.55,21.533,20.782,20.42,0.4771,1.38,0.95
1.279037,20.359,1.418,0.505,0.05,24.635,21.333,20.192,20.054,20.368,0.2166,4.44,0.95
1.299683,21.14,2.069,0.444,0.577,23.128,22.548,21.077,20.842,20.353,0.3855,2.05,0.42300000000000004
1.296826,21.071,2.189,1.551,0.182,24.398,22.563,20.967,20.428,20.833,0.3901,3.43,0.8180000000000001
1.322207,18.926,2.422,0.945,0.781,22.002,20.212,18.876,18.307,17.96,0.2486,3.13,0.21899999999999997
1.312663,19.554,2.866,2.201,0.59,22.844,20.905,19.584,19.011,18.634,0.2663,3.26,0.41000000000000003
1.304473,19.997,2.593,2.791,0.107,22.559,21.203,19.9,19.394,18.889,0.3449,2.66,0.893
1.301594,20.692,1.849,0.929,0.423,22.85,21.559,20.605,20.201,19.698,0.4056,2.25,0.577
1.301357,20.358,2.454,1.145,0.578,24.83,21.842,20.234,19.882,19.596,0.3322,4.6,0.42200000000000004
1.310465,18.898,5.414,6.67,0.169,21.894,19.945,18.967,18.529,18.156,0.1467,2.93,0.831
1.307249,21.986,1.448,0.294,0.654,25.111,22.874,21.651,20.651,20.507,0.5651,3.46,0.346
1.297429,21.599,1.904,0.569,0.687,24.471,23.05,21.302,21.309,20.857,0.3624,3.17,0.31299999999999994
1.301831,21.114,2.971,3.221,0.495,22.75,22.8,20.891,21.157,21.588,0.2747,1.86,0.505
1.308723,21.74,1.894,1.089,0.081,24.213,23.205,21.814,21.588,20.866,0.3989,2.4,0.919
1.30602,18.923,2.759,0.95,0.77,22.283,20.244,18.92,18.419,18.01,0.2434,3.36,0.22999999999999998
1.306385,18.795,2.757,1.811,0.194,21.639,19.986,18.659,18.276,17.725,0.2729,2.98,0.806
1.302815,19.315,2.87,2.779,0.521,21.24,19.862,19.266,18.916,18.588,0.1468,1.97,0.479
1.30416,21.4,1.584,0.472,0.5,24.615,22.464,21.33,20.933,20.832,0.3591,3.28,0.5
1.298841,21.483,1.286,0.333,0.45,22.952,22.626,21.338,20.844,20.938,0.4593,1.61,0.55
1.315553,21.224,1.261,0.405,0.05,23.158,22.156,21.08,20.612,20.458,0.4067,2.08,0.95
1.316569,20.915,1.823,0.81,0.366,24.507,22.139,20.851,20.339,20.553,0.3357,3.66,0.634
1.315009,21.528,1.208,0.189,0.504,24.07,22.559,21.403,20.949,20.767,0.3816,2.67,0.496
1.31018,19.403,2.122,0.682,0.612,22.461,20.59,19.36,18.934,18.587,0.2092,3.1,0.388
1.317591,19.872,1.99,0.53,0.739,22.59,21.138,19.88,19.373,19.172,0.2879,2.71,0.261
1.297058,21.703,1.988,0.938,0.371,25.33,23.448,21.566,20.778,19.849,0.5037,3.76,0.629
1.303549,21.901,1.745,0.568,0.05,24.816,24.622,21.837,21.357,21.063,0.3848,2.98,0.95
1.310586,20.403,1.896,1.036,0.5,21.485,20.979,20.28,19.974,19.643,0.3323,1.2,0.5
1.32429,21.521,1.801,0.799,0.527,22.914,22.025,21.523,21.09,20.949,0.3989,1.39,0.473
1.323256,21.76,1.72,0.833,0.316,23.159,22.318,21.63,21.291,21.41,0.3299,1.53,0.6839999999999999
1.311605,19.301,2.591,1.502,0.756,20.742,19.78,19.295,18.969,18.951,0.147,1.45,0.244
1.313955,21.023,2.971,1.137,0.5,23.785,21.981,21.117,21.121,22.251,0.123,2.67,0.5
1.333941,19.696,2.403,0.882,0.761,22.837,21.332,19.66,19.123,18.975,0.3671,3.18,0.239
1.334577,21.146,2.309,1.027,0.6,23.954,22.236,21.068,20.616,20.51,0.3531,2.89,0.4
1.330437,19.936,2.101,0.576,0.5,25.704,21.194,19.942,19.442,19.248,0.2721,5.76,0.5
1.321974,21.542,1.25,0.229,0.4,24.174,22.415,21.188,20.595,20.303,0.412,2.99,0.6
1.325368,20.393,3.05,2.047,0.163,22.629,21.721,20.4,19.885,19.418,0.409,2.23,0.837
1.326332,21.022,1.809,0.844,0.3,23.526,21.573,20.89,21.155,20.747,0.2537,2.64,0.7
1.321332,21.786,2.168,0.511,0.308,23.478,23.315,21.758,20.858,21.002,0.5018,1.72,0.692
1.319686,20.468,1.502,0.456,0.05,26.117,21.95,20.369,19.396,18.954,0.5313,5.75,0.95
1.325888,21.679,1.418,0.457,0.18,23.466,22.949,21.48,21.009,20.809,0.3938,1.99,0.8200000000000001
1.330334,21.086,2.971,1.651,0.527,22.889,22.127,21.158,21.271,20.962,0.3623,1.73,0.473
1.34359,19.474,3.903,4.037,0.552,21.029,20.089,19.467,19.184,18.89,0.2111,1.56,0.44799999999999995
1.337302,21.282,7.361,2.017,0.1,23.489,24.128,21.417,20.882,21.864,0.3918,2.07,0.9
1.341688,18.787,3.858,1.69,0.817,22.291,20.024,18.737,18.227,17.865,0.2126,3.55,0.18300000000000005
1.334307,20.552,1.906,0.558,0.426,23.403,22.075,20.586,20.141,19.755,0.3295,2.82,0.5740000000000001
1.333446,21.206,2.157,0.77,0.6,23.013,22.039,21.122,20.942,20.99,0.3357,1.89,0.4
1.352248,21.929,1.504,0.416,0.305,23.572,22.77,21.911,21.755,20.95,0.3966,1.66,0.6950000000000001
1.328151,20.24,2.354,0.882,0.805,23.495,20.98,20.135,19.866,19.452,0.2582,3.36,0.19499999999999995
1.326201,19.591,2.46,1.061,0.61,22.214,20.773,19.505,19.011,18.639,0.2759,2.71,0.39
1.339239,19.799,2.42,1.908,0.599,22.048,20.725,19.751,19.334,18.783,0.3438,2.3,0.401
1.342346,21.586,1.735,0.569,0.731,22.665,22.064,21.406,20.914,21.677,0.221,1.26,0.269
1.361481,20.817,1.934,1.401,0.15,22.859,21.58,20.553,20.189,19.696,0.3823,2.31,0.85
1.376855,20.301,2.565,1.772,0.469,23.795,22.043,20.281,19.492,19.147,0.4598,3.51,0.531
1.367417,21.786,1.436,0.456,0.309,24.781,22.628,21.502,21.139,21.307,0.2935,3.28,0.6910000000000001
1.355205,20.919,1.691,0.495,0.602,22.336,21.516,20.84,20.596,20.371,0.2855,1.5,0.398
1.366661,21.97,1.486,0.457,0.05,22.87,22.272,21.694,21.526,21.29,0.3299,1.18,0.95
1.312306,20.082,1.558,0.681,0.234,25.018,21.256,19.995,19.605,19.205,0.2761,5.02,0.766
1.321272,21.103,1.291,0.332,0.282,23.486,22.244,20.999,20.298,20.615,0.4102,2.49,0.718
1.314337,21.923,1.226,0.366,0.05,23.587,22.488,21.705,21.215,21.882,0.2396,1.88,0.95
1.330881,21.617,2.969,2.253,0.25,23.688,22.272,21.767,23.089,22.363,0.3419,1.92,0.75
1.328258,18.942,3.334,3.272,0.949,21.552,19.739,18.875,18.517,18.089,0.1448,2.68,0.051000000000000045
1.316657,21.193,2.75,0.708,0.3,23.912,22.171,21.329,21.01,20.468,0.3746,2.58,0.7
1.326033,20.745,2.277,2.124,0.226,22.401,21.577,20.601,20.352,19.805,0.3614,1.8,0.774
1.336265,20.508,1.986,0.882,0.532,22.484,21.334,20.466,20.071,19.729,0.3157,2.02,0.46799999999999997
1.325424,19.864,1.611,0.545,0.464,24.99,21.122,19.873,19.45,19.122,0.243,5.12,0.536
1.342102,21.82,2.199,1.014,0.581,24.111,23.745,21.611,20.814,21.606,0.4157,2.5,0.41900000000000004
1.347747,20.425,1.757,0.431,0.359,23.036,21.676,20.425,19.936,19.837,0.367,2.61,0.641
1.350035,20.255,1.593,0.481,0.538,23.104,21.626,20.234,19.702,19.374,0.3173,2.87,0.46199999999999997
1.340786,21.726,1.613,0.707,0.45,23.027,22.401,21.539,21.572,20.831,0.3664,1.49,0.55
1.35246,20.848,7.358,3.708,0.43,23.887,21.563,20.701,20.325,20.357,0.2837,3.19,0.5700000000000001
1.34273,17.466,4.193,4.177,0.333,20.213,18.451,17.494,17.033,16.62,0.1083,2.72,0.667
1.34149,21.308,1.403,0.366,0.524,24.202,22.686,21.226,20.698,20.128,0.3826,2.98,0.476
1.348016,19.561,2.234,1.705,0.366,21.349,20.368,19.497,19.057,18.622,0.287,1.85,0.634
1.331016,19.514,2.34,0.925,0.732,24.128,21.07,19.448,18.843,18.39,0.3609,4.68,0.268
1.327133,20.633,1.592,0.404,0.65,22.321,21.26,20.576,20.29,20.002,0.2888,1.75,0.35
1.344085,21.848,2.969,1.553,0.1,24.164,23.233,21.815,21.685,20.665,0.4178,2.35,0.9
1.347294,21.626,2.969,1.397,0.2,23.182,22.936,21.811,22.035,21.308,0.379,1.37,0.8
1.338733,21.876,1.459,0.498,0.611,26.405,23.558,21.869,21.224,20.775,0.4186,4.54,0.389
1.355864,18.797,1.909,0.975,0.547,20.088,19.177,18.782,18.412,18.274,0.1129,1.31,0.45299999999999996
1.373835,20.884,1.924,0.731,0.787,25.057,22.465,20.895,20.246,19.961,0.3945,4.16,0.21299999999999997
1.367175,20.863,2.492,2.706,0.125,22.682,21.976,20.648,20.235,19.823,0.3987,2.03,0.875
1.37218,19.109,3.059,2.77,0.5,21.337,19.905,19.1,18.742,18.417,0.1736,2.24,0.5
1.363933,20.661,2.671,2.646,0.204,22.577,21.386,20.521,20.157,19.949,0.319,2.06,0.796
1.361655,21.315,2.041,0.821,0.483,23.186,21.946,21.382,21.159,20.46,0.344,1.8,0.517
1.349953,17.269,5.726,2.168,0.829,20.854,18.712,17.298,16.788,16.419,0.2225,3.56,0.17100000000000004
1.358617,21.091,2.038,0.892,0.602,21.919,21.903,21.012,20.702,20.693,0.4643,0.91,0.398
1.360242,21.943,1.576,0.568,0.05,22.543,22.701,21.641,21.352,20.586,0.4297,0.9,0.95
1.346912,21.273,2.228,2.036,0.25,22.417,21.68,21.089,20.856,20.445,0.2944,1.33,0.75
1.370169,21.039,1.593,0.563,0.531,22.824,22.052,20.911,20.406,19.813,0.4608,1.91,0.469
1.385475,20.345,1.706,0.514,0.419,22.211,21.489,20.33,19.773,19.773,0.4511,1.88,0.581
1.373455,21.909,1.363,0.391,0.234,22.4,23.184,21.719,21.265,20.819,0.4427,0.68,0.766
1.38348,18.8,3.124,2.602,0.749,19.773,19.028,18.77,18.452,18.36,0.0896,1.0,0.251
1.38503,20.38,2.337,0.92,0.572,26.378,22.087,20.387,19.705,19.05,0.4459,5.99,0.42800000000000005
1.383262,21.509,1.853,1.361,0.512,22.734,22.189,21.293,20.817,22.405,0.2078,1.44,0.488
1.386893,20.8,1.766,0.708,0.79,22.616,22.404,20.746,20.243,19.637,0.3968,1.87,0.20999999999999996
1.374734,19.427,3.627,3.784,0.606,21.713,20.191,19.4,19.015,18.706,0.1667,2.31,0.394
1.368818,20.987,1.956,1.369,0.83,22.626,21.949,20.942,20.824,21.475,0.1666,1.68,0.17000000000000004
1.383782,21.159,1.669,0.568,0.4,23.619,23.021,21.118,20.281,19.67,0.5028,2.5,0.6
1.373237,21.773,1.399,0.226,0.641,23.597,23.024,21.709,20.944,20.203,0.5613,1.89,0.359
1.384041,21.964,1.667,0.337,0.108,24.527,23.636,21.812,20.85,20.209,0.5477,2.72,0.892
1.400684,17.116,5.465,7.939,0.599,18.933,17.654,17.072,16.707,16.45,0.0731,1.86,0.401
1.395197,18.972,2.332,1.033,0.709,22.818,20.267,18.88,18.344,17.962,0.2502,3.94,0.29100000000000004
1.396421,21.962,1.667,0.705,0.439,22.235,22.542,21.759,21.607,22.248,0.2125,0.48,0.5609999999999999
1.412684,21.274,2.532,2.125,0.564,22.576,21.928,21.072,20.225,19.863,0.6485,1.5,0.43600000000000005
1.407161,21.129,1.663,0.896,0.272,22.166,22.332,21.08,20.898,20.199,0.4034,1.09,0.728
1.400323,21.871,1.717,0.456,0.564,25.628,23.105,21.833,21.508,21.034,0.3855,3.8,0.43600000000000005
1.365633,19.426,3.394,4.109,0.183,20.746,20.148,19.39,19.099,18.807,0.2949,1.36,0.817
1.357644,21.056,2.61,1.874,0.35,23.496,22.239,20.978,20.279,19.436,0.5082,2.52,0.65
1.360798,21.57,2.072,1.005,0.139,23.849,22.478,21.272,21.235,20.535,0.3704,2.58,0.861
1.360218,21.769,2.687,2.064,0.156,25.25,22.304,21.606,21.508,23.057,0.1554,3.64,0.844
1.373389,21.32,2.971,1.706,0.747,22.599,22.392,21.217,20.04,19.424,0.6709,1.38,0.253
1.359902,21.123,2.971,1.893,0.763,26.121,22.933,21.014,20.462,19.866,0.3967,5.11,0.237
1.389397,17.621,3.019,1.557,0.6,20.334,18.455,17.479,17.065,16.702,0.1097,2.86,0.4
1.37677,20.169,5.737,7.941,0.714,20.995,20.552,19.982,19.717,19.342,0.3106,1.01,0.28600000000000003
1.371826,21.698,2.971,1.361,0.152,22.839,22.739,21.886,21.427,21.418,0.5239,0.95,0.848
1.369357,21.746,2.971,1.536,0.332,24.214,23.011,21.682,20.4,20.298,0.6259,2.53,0.6679999999999999
1.390518,20.0,3.83,2.47,1.0,22.027,20.356,19.931,19.6,19.312,0.134,2.1,0.0
1.404782,21.551,2.081,0.626,0.849,23.186,22.082,21.353,21.088,20.483,0.3606,1.83,0.15100000000000002
1.390378,19.065,3.089,1.523,0.711,22.286,20.152,18.925,18.356,17.997,0.2162,3.36,0.28900000000000003
1.40175,20.014,2.183,1.027,0.57,21.574,20.67,19.993,19.687,19.471,0.2265,1.58,0.43000000000000005
1.401675,21.774,1.371,0.569,0.323,24.985,22.883,21.689,21.186,21.295,0.3653,3.3,0.677
1.387672,21.167,3.099,2.587,0.599,22.257,21.549,21.272,20.827,20.736,0.4514,0.99,0.401
1.397621,21.689,1.545,0.612,0.05,26.151,23.968,21.68,20.738,20.351,0.5104,4.47,0.95
1.424709,21.707,1.825,0.361,0.05,26.461,22.613,21.702,21.694,23.231,0.1761,4.76,0.95
1.433546,20.665,2.89,3.676,0.103,22.69,21.516,20.569,20.452,20.474,0.3077,2.12,0.897
1.43404,21.829,1.651,0.668,0.05,23.031,22.908,21.842,21.076,20.368,0.6084,1.19,0.95
1.428619,21.293,7.358,0.716,0.098,23.969,23.199,21.614,21.325,21.794,0.3484,2.36,0.902
1.413034,21.222,2.97,2.024,0.451,22.931,22.24,21.193,20.284,19.444,0.6266,1.74,0.5489999999999999
1.417009,21.221,1.413,0.439,0.324,26.03,22.827,21.076,20.424,20.053,0.4032,4.95,0.6759999999999999
1.402897,21.73,2.361,1.09,0.506,23.168,22.265,21.534,21.455,21.989,0.1799,1.63,0.494
1.405241,21.301,1.701,0.716,0.626,25.887,22.429,21.217,20.82,20.858,0.332,4.67,0.374
1.413491,21.406,1.418,0.392,0.363,22.588,22.727,21.292,20.826,20.273,0.4271,1.3,0.637
1.43427,19.348,1.928,0.477,0.803,23.412,20.727,19.303,18.779,18.713,0.2822,4.11,0.19699999999999995
1.440338,19.861,2.983,1.462,0.307,23.54,21.846,19.764,19.185,18.925,0.3659,3.78,0.6930000000000001
1.4537,19.085,3.595,1.428,0.858,21.682,20.262,19.047,18.648,18.616,0.2617,2.63,0.14200000000000002
1.41092,20.419,2.496,1.942,0.515,21.298,21.042,20.41,20.261,20.077,0.3748,0.89,0.485
1.38738,20.873,2.576,2.785,0.362,22.325,21.729,20.681,20.41,19.702,0.3955,1.64,0.638
1.392059,21.268,2.971,1.366,0.054,22.073,21.66,21.321,20.948,20.867,0.5068,0.75,0.946
1.400005,20.283,2.974,2.283,0.199,23.008,21.686,20.286,19.724,19.252,0.3805,2.72,0.8009999999999999
1.398862,19.333,1.839,0.545,0.82,22.044,20.348,19.261,18.787,18.464,0.2017,2.78,0.18000000000000005
1.39313,21.761,1.354,0.341,0.05,24.645,23.714,21.671,20.962,21.227,0.4251,2.97,0.95
1.428172,17.416,27.917,2.802,0.662,20.329,18.687,17.322,16.851,16.765,0.1785,3.01,0.33799999999999997
1.431866,20.984,11.304,2.074,0.1,22.486,23.206,21.565,21.189,20.863,0.4274,0.92,0.9
1.417516,18.782,1.924,0.624,0.721,21.519,19.691,18.738,18.322,18.042,0.1373,2.78,0.279
1.414021,18.552,4.869,3.944,0.517,20.399,18.912,18.243,17.871,17.522,0.1214,2.16,0.483
1.416304,19.591,7.361,5.202,0.308,21.061,20.982,19.567,19.184,18.795,0.3959,1.49,0.692
1.408143,20.817,1.942,0.728,0.437,22.482,21.287,20.742,20.39,20.055,0.2316,1.74,0.563
1.415052,21.427,2.21,1.226,0.168,25.187,23.865,21.593,21.108,20.097,0.4488,3.59,0.832
1.420131,21.581,2.015,0.986,0.294,23.049,22.678,21.32,21.253,21.285,0.3982,1.73,0.706
1.417828,20.896,2.354,2.041,0.637,22.596,21.768,20.917,20.38,20.087,0.494,1.68,0.363
1.415144,21.448,1.768,1.291,0.404,22.237,22.209,21.338,21.125,20.768,0.4217,0.9,0.596
1.40807,20.943,3.72,3.376,0.5,22.624,21.375,20.975,20.381,20.325,0.4081,1.65,0.5
1.414763,21.071,1.515,0.338,0.6,22.177,21.799,20.998,20.74,21.157,0.2596,1.18,0.4
1.414968,21.837,1.621,1.061,0.267,23.68,22.451,21.679,20.776,20.839,0.5927,2.0,0.733
1.410092,21.786,1.833,0.612,0.077,24.923,22.512,21.648,21.089,20.968,0.412,3.27,0.923
1.436424,17.358,3.894,4.466,0.488,19.278,18.192,17.322,16.957,17.032,0.0968,1.96,0.512
1.447119,20.948,2.069,1.19,0.3,21.93,21.226,20.731,20.585,21.659,0.1349,1.2,0.7
1.427258,21.182,1.824,0.884,0.353,22.007,21.908,21.132,20.888,21.502,0.2059,0.88,0.647
1.441425,19.87,2.72,2.155,0.413,21.783,20.717,19.829,19.424,19.596,0.2438,1.95,0.587
1.432236,20.185,3.055,2.496,0.6,22.204,21.725,20.197,19.846,20.178,0.359,2.01,0.4
1.438311,21.293,1.936,0.585,0.643,25.07,23.001,21.243,20.449,20.28,0.4638,3.83,0.357
1.431146,21.392,4.583,2.834,0.568,22.57,22.45,21.344,21.27,19.916,0.4279,1.23,0.43200000000000005
1.435701,20.413,2.604,1.548,0.365,26.117,21.905,20.244,19.954,19.571,0.3236,5.87,0.635
1.433163,20.384,7.358,1.708,0.619,21.667,20.974,20.312,20.073,20.517,0.1771,1.36,0.381
1.427267,20.502,2.211,0.882,0.798,23.517,22.711,20.52,20.028,19.841,0.354,3.0,0.20199999999999996
1.446484,20.778,1.933,0.629,0.261,25.279,22.949,20.656,20.1,20.346,0.3678,4.62,0.739
1.426874,21.417,2.877,0.659,0.102,24.257,22.822,21.294,20.636,21.007,0.3893,2.96,0.898
1.436628,21.47,2.885,1.38,0.138,25.518,22.489,21.404,21.3,20.779,0.3336,4.11,0.862
1.459524,20.995,1.839,1.283,0.268,24.151,22.294,20.871,20.758,21.902,0.1885,3.28,0.732
1.449957,19.445,2.307,0.547,0.82,22.654,21.027,19.479,19.19,19.186,0.3759,3.18,0.18000000000000005
1.452284,21.411,2.113,1.782,0.204,24.146,22.517,21.257,20.893,21.246,0.2967,2.89,0.796
1.461788,21.983,2.228,1.227,0.2,26.038,23.377,22.054,21.547,21.484,0.3687,3.98,0.8
1.448622,21.653,1.438,0.287,0.299,24.194,23.708,21.492,20.588,21.315,0.4265,2.7,0.7010000000000001
1.458919,21.071,2.472,1.983,0.133,25.06,22.185,21.042,20.479,20.267,0.3514,4.02,0.867
