SequentialID,ra,dec,ACS_MAG_AUTO,b_a,Re_arcsec,ELL_GIM2D,TYPE,STELLARITY
99084.0,149.8088989,1.999447,21.8496304,0.43091999999999997,0.3935,0.56908,2.0,0.0
99087.0,149.8081055,1.997591,21.1887264,0.57175,0.8415,0.42825,2.0,0.0
99089.0,149.8030243,1.971078,20.9745903,0.75309,0.3785,0.24691,2.0,0.0
99098.0,149.8000488,1.9662859,22.0911541,0.24716000000000005,0.27,0.75284,2.0,0.0
99102.0,149.8051453,2.0032451,22.4223824,0.73436,0.463,0.26564,2.0,0.0
99104.0,149.806427,2.0132151,22.1793652,0.72034,0.4,0.27966,2.0,0.0
99108.0,149.7988281,1.978126,19.8950405,0.9093249999999999,0.8985,0.090675,1.0,0.0
99112.0,149.8031464,2.006633,22.0850563,0.77929,0.562,0.22071,2.0,0.0
99119.0,149.79422,1.96892,21.7061939,0.7121500000000001,0.6755,0.28785,2.0,0.0
99120.0,149.7948608,1.973397,21.8906784,0.60066,0.2745,0.39934,2.0,0.0
99121.0,149.7972107,1.987946,21.6307755,0.39329000000000003,0.784,0.60671,2.0,0.0
99122.0,149.7938385,1.9720761,21.2484398,0.52676,0.4255,0.47324,1.0,0.0
99124.0,149.800766,2.0146339,20.1244068,0.65892,0.649,0.34108,3.0,0.0
99125.0,149.7977905,1.997164,22.3463173,0.6280600000000001,0.202,0.37194,2.0,0.0
99129.0,149.79599,1.990209,20.5259552,0.47436999999999996,0.7205,0.52563,2.0,0.0
99130.0,149.7998047,2.0150471,21.8142071,0.62349,0.2625,0.37651,2.0,0.0
99138.0,149.7896881,1.974751,21.0308056,0.952625,0.498,0.047375,2.0,0.0
99140.0,149.797348,2.019397,21.9502316,0.5185,0.199,0.4815,2.0,0.0
99142.0,149.7927399,1.994095,22.3696117,0.85345,0.4005,0.14655,2.0,0.0
99143.0,149.7928467,1.995661,21.6525555,0.47922,0.622,0.52078,2.0,0.0
99147.0,149.7940674,2.0082181,22.8416634,0.61815,0.8195,0.38185,2.0,0.0
99154.0,149.7918396,2.0036831,22.4597492,0.5494,0.244,0.4506,2.0,0.0
99156.0,149.7920837,2.006345,22.2657413,0.45082999999999995,0.689,0.54917,2.0,0.0
99164.0,149.7840118,1.981292,20.2792015,0.922549,0.3465,0.077451,1.0,0.0
99173.0,149.7799683,1.972663,22.0518398,0.30916999999999994,0.618,0.69083,2.0,0.0
99189.0,149.8266296,1.9412611,22.6389771,0.59385,0.3885,0.40615,1.0,0.0
99191.0,149.8263855,1.9424649,22.0366554,0.5848,0.62,0.4152,2.0,0.0
99200.0,149.8262787,1.958527,21.1459026,0.60798,0.308,0.39202,2.0,0.0
99207.0,149.8166962,1.916676,22.5274582,0.66229,0.2405,0.33771,2.0,0.0
99213.0,149.8144684,1.9105901,22.4920216,0.59442,0.3445,0.40558,2.0,0.0
99215.0,149.8230133,1.96006,22.3146133,0.52303,0.487,0.47697,2.0,0.0
99218.0,149.8191833,1.946456,21.9063206,0.43613999999999997,0.524,0.56386,2.0,0.0
99223.0,149.8162689,1.935764,20.9648342,0.28125999999999995,0.9705,0.71874,2.0,0.0
99232.0,149.8131714,1.9330291,19.8718166,0.6815800000000001,1.2424999,0.31842,3.0,0.0
99238.0,149.8149719,1.954631,22.3285809,0.4274,0.2635,0.5726,2.0,0.0
99241.0,149.8078461,1.922413,21.7788467,0.28712000000000004,0.8575,0.71288,2.0,0.0
99244.0,149.807663,1.924468,21.6558475,0.38974,0.483,0.61026,2.0,0.0
99246.0,149.8055725,1.913092,22.3909492,0.81624,0.583,0.18376,2.0,0.0
99255.0,149.8086395,1.946394,22.1771374,0.78208,0.72,0.21792,2.0,0.0
99262.0,149.8076019,1.946882,22.3944778,0.66393,0.3285,0.33607,2.0,0.0
99277.0,149.7984314,1.9206769,22.0065918,0.906416,0.6575,0.093584,2.0,0.0
99295.0,149.8000031,1.9494621,22.7317924,0.53579,0.2015,0.46421,2.0,0.0
99296.0,149.7935638,1.9146349,19.8732681,0.84536,0.405,0.15464,1.0,0.0
99297.0,149.7958832,1.930908,21.9462929,0.7462,0.404,0.2538,1.0,0.0
99302.0,149.7932739,1.927618,22.360466,0.52355,0.597,0.47645,2.0,0.0
99305.0,149.7956238,1.9435641,22.3677235,0.40800000000000003,0.252,0.592,2.0,0.0
99306.0,149.7904968,1.915817,21.2058029,0.59684,0.3525,0.40316,2.0,0.0
99307.0,149.7909698,1.919023,20.5159035,0.56431,0.3675,0.43569,2.0,0.0
99311.0,149.7914886,1.926862,22.2834663,0.48741999999999996,0.7595,0.51258,2.0,0.0
99314.0,149.7952271,1.953229,21.9802532,0.39278,0.5205,0.60722,2.0,0.0
99316.0,149.7902985,1.929396,20.5433998,0.39641000000000004,1.2775,0.60359,2.0,0.0
99322.0,149.7891846,1.929859,21.7810154,0.37234999999999996,0.531,0.62765,2.0,0.0
99325.0,149.7928314,1.956503,21.6288033,0.30326,1.5165,0.69674,2.0,0.0
99327.0,149.7877655,1.929045,22.3849583,0.75119,0.344,0.24881,2.0,0.0
99336.0,149.7884979,1.944447,22.0800133,0.25934,0.2115,0.74066,2.0,0.0
99344.0,149.7841492,1.937674,22.4496098,0.35790999999999995,0.691,0.64209,2.0,0.0
99349.0,149.7828369,1.938483,21.3967266,0.26768000000000003,0.367,0.73232,2.0,0.0
99357.0,149.7761536,1.917398,21.9271946,0.31572999999999996,0.702,0.68427,2.0,0.0
99367.0,149.7783203,1.952818,22.6997242,0.29923999999999995,0.301,0.70076,2.0,0.0
99368.0,149.7781982,1.952934,23.3520374,0.46277999999999997,0.1615,0.53722,3.0,0.0
99392.0,149.8235626,1.908453,22.4306908,0.85055,0.877,0.14945,2.0,0.0
99395.0,149.8135834,1.865226,21.4350548,0.29154,0.856,0.70846,3.0,0.0
99396.0,149.8209229,1.906793,21.2927856,0.62818,0.4845,0.37182,2.0,0.0
99402.0,149.8169556,1.89956,21.6078625,0.81663,0.4385,0.18337,2.0,0.0
99408.0,149.8076477,1.862252,18.823431,0.37505999999999995,2.1145,0.62494,2.0,0.0
99410.0,149.8126068,1.889563,21.3645115,0.80655,0.7025,0.19345,2.0,0.0
99411.0,149.8106232,1.881433,21.1596336,0.13743000000000005,1.174,0.86257,2.0,0.0
99417.0,149.8099213,1.880774,21.3488998,0.24407,0.391,0.75593,3.0,0.0
99420.0,149.8113861,1.889809,22.0029812,0.58023,0.28,0.41977,2.0,0.0
99422.0,149.8118439,1.893319,22.3353653,0.29789,0.805,0.70211,2.0,0.0
99427.0,149.8098145,1.892614,22.4802876,0.16757,0.353,0.83243,2.0,0.0
99432.0,149.8053741,1.874537,22.8752441,0.5839300000000001,0.6475,0.41607,2.0,0.0
99434.0,149.8054657,1.877646,21.5781994,0.50484,0.2195,0.49516,2.0,0.0
99437.0,149.8057404,1.878509,22.2745628,0.70387,0.296,0.29613,1.0,0.0
99442.0,149.8064728,1.897456,20.6357574,0.38637999999999995,0.567,0.61362,2.0,0.0
99443.0,149.8032684,1.878756,21.8447342,0.67851,0.258,0.32149,2.0,0.0
99451.0,149.8014526,1.879976,21.6949711,0.27754999999999996,0.6015,0.72245,3.0,0.0
99452.0,149.8043976,1.896575,22.2895012,0.63783,0.329,0.36217,2.0,0.0
99453.0,149.8035736,1.892974,20.9501648,0.25064,0.692,0.74936,2.0,0.0
99457.0,149.8045197,1.903228,22.4576797,0.7745299999999999,0.5145,0.22547,2.0,0.0
99458.0,149.7970734,1.862413,20.8764954,0.8741,0.6565,0.1259,2.0,0.0
99464.0,149.8031769,1.901875,21.0856361,0.6822699999999999,0.504,0.31773,1.0,0.0
99469.0,149.8024445,1.906729,21.9079742,0.7418199999999999,0.271,0.25818,1.0,0.0
99470.0,149.7934265,1.859773,22.7258606,0.5563400000000001,0.2905,0.44366,2.0,0.0
99473.0,149.7969971,1.882583,21.9738712,0.43652,0.3195,0.56348,3.0,0.0
99481.0,149.7956696,1.8927391,22.4605999,0.920558,0.568,0.079442,2.0,0.0
99482.0,149.7904205,1.864758,21.6308861,0.42152,0.572,0.57848,2.0,0.0
99508.0,149.7878265,1.898612,21.8201866,0.66703,0.6645,0.33297,2.0,0.0
99509.0,149.7856598,1.887938,20.7167625,0.76214,1.006,0.23786,2.0,0.0
99513.0,149.782608,1.886361,19.7147884,0.25078,1.2865,0.74922,2.0,0.0
99517.0,149.780838,1.8876491,22.0466309,0.73109,0.8175,0.26891,2.0,0.0
99520.0,149.7804565,1.888487,22.3817711,0.46151,0.447,0.53849,2.0,0.0
99522.0,149.7843475,1.91283,21.4409084,0.66063,0.545,0.33937,3.0,0.0
99528.0,149.7809601,1.901238,20.7577419,0.76437,0.693,0.23563,2.0,0.0
99532.0,149.7820129,1.910727,22.4411507,0.80792,0.2005,0.19208,2.0,0.0
99535.0,149.7800293,1.904212,20.7100506,0.5664199999999999,0.52,0.43358,2.0,0.0
99538.0,149.7790527,1.9046659,21.5850048,0.5854900000000001,0.622,0.41451,2.0,0.0
99539.0,149.7793274,1.9098181,21.7687817,0.60946,0.5895,0.39054,2.0,0.0
99544.0,149.7749329,1.894888,21.9462395,0.42478000000000005,0.4665,0.57522,2.0,0.0
99549.0,149.7769012,1.911731,21.0316315,0.87007,0.5995,0.12993,-999999.0,0.0
99551.0,149.7712555,1.885973,22.4038239,0.5537099999999999,0.527,0.44629,2.0,0.0
99558.0,149.7711639,1.896089,21.2357254,0.73234,0.4565,0.26766,2.0,0.0
99564.0,149.7714691,1.915979,22.6908398,0.80964,0.539,0.19036,2.0,0.0
99567.0,149.7617188,1.865654,21.7179642,0.60417,0.332,0.39583,2.0,0.0
99575.0,149.746521,2.0846181,23.3041,0.46399,0.1065,0.53601,9.0,0.0
99583.0,149.7542725,2.104944,20.9715977,0.53067,0.3015,0.46933,2.0,0.0
99586.0,149.7559814,2.1092,22.6947117,0.32809999999999995,0.5595,0.6719,2.0,0.0
99596.0,149.7659149,2.1328089,21.5319405,0.66871,0.328,0.33129,2.0,0.0
99602.0,149.7586823,2.079138,21.5886745,0.55495,0.2985,0.44505,2.0,0.0
99605.0,149.7671356,2.1176691,20.4485931,0.44184999999999997,0.8355,0.55815,3.0,0.0
99606.0,149.7674866,2.117393,20.4870396,0.68327,0.7565,0.31673,3.0,0.0
99610.0,149.7680817,2.1177111,22.372282,0.43072999999999995,0.5345,0.56927,2.0,0.0
99619.0,149.7681732,2.105123,22.0934982,0.17939000000000005,1.0085,0.82061,2.0,0.0
99623.0,149.7714539,2.117393,21.1112747,0.6610199999999999,0.322,0.33898,2.0,0.0
99627.0,149.7715454,2.1148119,21.7722416,0.77304,0.454,0.22696,2.0,0.0
99629.0,149.7723846,2.115855,22.5321331,0.5555399999999999,0.2745,0.44446,2.0,0.0
99632.0,149.7689514,2.0903101,20.8948689,0.6975199999999999,0.5165,0.30248,1.0,0.0
99633.0,149.7749023,2.1233289,22.0514793,0.29039000000000004,0.7305,0.70961,2.0,0.0
99643.0,149.7720032,2.080456,21.4480515,0.77466,0.1285,0.22534,2.0,0.0
99649.0,149.7797089,2.118644,21.9816608,0.79716,0.3555,0.20284,2.0,0.0
99652.0,149.7774658,2.1018851,20.7581863,0.88279,1.0154999,0.11721,2.0,0.0
99659.0,149.7800751,2.102972,21.472847,0.79291,0.569,0.20709,2.0,0.0
99666.0,149.7847595,2.0946479,17.209219,0.27,3.3575001,0.73,2.0,0.0
99667.0,149.7834625,2.090848,22.3826809,0.11195,0.905,0.88805,2.0,0.0
99669.0,149.7824097,2.080564,21.2131786,0.21892,1.507,0.78108,2.0,0.0
99673.0,149.7909546,2.125339,22.7528706,0.55255,0.192,0.44745,2.0,0.0
99676.0,149.7856293,2.0884211,20.9326229,0.69021,0.747,0.30979,3.0,0.0
99679.0,149.7929993,2.125612,18.5218868,0.65037,0.793,0.34963,1.0,0.0
99684.0,149.7948608,2.1243031,21.5150185,0.58092,0.501,0.41908,2.0,0.0
99687.0,149.7882233,2.0802259,21.4692955,0.29479,0.4705,0.70521,2.0,0.0
99689.0,149.7969055,2.1277411,22.0509262,0.6623399999999999,0.5295,0.33766,3.0,0.0
99692.0,149.7937164,2.1050129,20.4703884,0.64469,0.597,0.35531,2.0,0.0
99693.0,149.7958069,2.113929,18.7488022,0.8532,0.7575,0.1468,2.0,0.0
99694.0,149.7936707,2.1031711,21.4407253,0.8146100000000001,0.311,0.18539,2.0,0.0
99704.0,149.8015442,2.1155379,20.8913193,0.50451,0.6595,0.49549,3.0,0.0
99706.0,149.8008728,2.111851,22.5464973,0.79772,0.2995,0.20228,1.0,0.0
99709.0,149.8030243,2.1160641,20.8789806,0.61121,0.443,0.38879,2.0,0.0
99712.0,149.8066406,2.127624,21.6597462,0.6073299999999999,0.433,0.39267,2.0,0.0
99713.0,149.8044434,2.115248,22.5288944,0.43410000000000004,0.144,0.5659,2.0,0.0
99718.0,149.8067627,2.1253519,22.4687443,0.29001999999999994,0.7135,0.70998,2.0,0.0
99725.0,149.802475,2.0896189,21.9635143,0.56919,0.0805,0.43081,2.0,0.0
99726.0,149.8045044,2.097966,22.1531258,0.48893,0.392,0.51107,2.0,0.0
99740.0,149.7835693,2.087918,22.762907,0.962442,0.7545,0.037558,2.0,0.0
99752.0,149.7965088,2.068327,20.5545788,0.30962999999999996,0.6675,0.69037,2.0,0.0
99757.0,149.791626,2.045718,21.5049076,0.60119,0.3985,0.39881,2.0,0.0
99760.0,149.7930145,2.0573421,21.6417904,0.29513999999999996,0.2845,0.70486,2.0,0.0
99762.0,149.7934265,2.060096,21.4489899,0.52582,0.422,0.47418,2.0,0.0
99764.0,149.7903442,2.0460939,22.3411922,0.3467,0.4345,0.6533,2.0,0.0
99766.0,149.787262,2.0321419,22.4006672,0.84588,0.3725,0.15412,2.0,0.0
99769.0,149.7923584,2.064713,22.3891392,0.6689700000000001,0.5295,0.33103,2.0,0.0
99772.0,149.7852631,2.0301449,20.1823711,0.982387,0.5565,0.017613,2.0,0.0
99773.0,149.7873535,2.044982,22.5560093,0.29971000000000003,0.94,0.70029,2.0,0.0
99774.0,149.791748,2.0728099,22.2966537,0.904436,0.3195,0.095564,3.0,0.0
99776.0,149.7840881,2.0335159,22.4735775,0.55367,0.728,0.44633,2.0,0.0
99779.0,149.7833405,2.0326121,22.3106174,0.855,0.3645,0.145,1.0,0.0
99781.0,149.7866516,2.0602691,20.5333614,0.41295000000000004,0.8495,0.58705,2.0,0.0
99783.0,149.7863617,2.0636029,20.2018452,0.27608999999999995,1.0725,0.72391,2.0,0.0
99788.0,149.7850189,2.0676761,17.5847759,0.27771999999999997,1.6165,0.72228,2.0,0.0
99791.0,149.7809143,2.049803,23.5628948,0.40144,0.1925,0.59856,2.0,0.0
99800.0,149.7788696,2.062067,21.6151428,0.70642,0.6075,0.29358,3.0,0.0
99806.0,149.772049,2.0260389,22.9581566,0.22399000000000002,0.588,0.77601,2.0,0.0
99807.0,149.7720032,2.025871,22.8955956,0.1775,0.1495,0.8225,2.0,0.0
99808.0,149.7757416,2.0474939,22.3580608,1.0,0.504,0.0,2.0,0.0
99809.0,149.776001,2.0528221,19.4473286,0.53718,1.6085,0.46282,2.0,0.0
99811.0,149.7768555,2.056124,21.502491,0.6976800000000001,0.6485,0.30232,1.0,0.0
99820.0,149.7759094,2.0660479,21.1666431,0.938589,0.3155,0.061411,1.0,0.0
99830.0,149.7672119,2.031949,22.2896194,0.57885,0.7105,0.42115,2.0,0.0
99831.0,149.7679749,2.0384309,19.8285446,0.40085000000000004,1.2215,0.59915,2.0,0.0
99832.0,149.7656708,2.0255411,21.3599873,0.5078,0.5915,0.4922,2.0,0.0
99834.0,149.7657623,2.0275469,20.7978039,0.7013199999999999,0.618,0.29868,1.0,0.0
99836.0,149.7664185,2.0337939,22.218689,0.51311,0.537,0.48689,2.0,0.0
99840.0,149.7684631,2.0593359,21.1203384,0.44486000000000003,1.599,0.55514,3.0,0.0
99843.0,149.7627106,2.0325489,22.1049309,0.67006,0.4775,0.32994,2.0,0.0
99844.0,149.7612305,2.025326,21.9416046,0.74798,0.591,0.25202,2.0,0.0
99851.0,149.7657776,2.0650749,21.3431644,0.924411,0.5885,0.075589,2.0,0.0
99852.0,149.7668762,2.0734811,18.588316,0.18933,2.2090001,0.81067,2.0,0.0
99861.0,149.7571259,2.0307031,21.2414894,0.70743,0.475,0.29257,2.0,0.0
99867.0,149.7620544,2.067647,22.262907,0.9273359999999999,0.2925,0.072664,1.0,0.0
99876.0,149.7586823,2.0669911,22.3789959,0.23395999999999995,0.5795,0.76604,2.0,0.0
99878.0,149.7538605,2.041199,21.7983971,0.89083,0.5965,0.10917,2.0,0.0
99879.0,149.7538147,2.041609,22.3399963,0.18093000000000004,1.028,0.81907,2.0,0.0
99882.0,149.751297,2.0272009,21.0169163,0.56124,0.2275,0.43876,2.0,0.0
99885.0,149.7527161,2.04479,22.0008621,0.85638,0.5495,0.14362,2.0,0.0
99886.0,149.7494812,2.0277269,19.6829319,0.78087,0.5835,0.21913,1.0,0.0
99888.0,149.7566376,2.0712521,21.3500519,0.932592,0.759,0.067408,2.0,0.0
99893.0,149.7520905,2.0561309,21.7787819,0.50778,0.866,0.49222,2.0,0.0
99895.0,149.7556763,2.0783899,20.7828655,0.65301,1.1505001,0.34699,2.0,0.0
99897.0,149.7538605,2.0752831,19.9584541,0.75444,1.4414999,0.24556,2.0,0.0
99900.0,149.753479,2.076844,21.1694221,0.19296999999999997,1.466,0.80703,2.0,0.0
99904.0,149.7470093,2.039979,21.4210968,0.39266999999999996,1.5285,0.60733,2.0,0.0
99906.0,149.7506409,2.061384,22.4258804,0.8302499999999999,0.2275,0.16975,3.0,0.0
99910.0,149.7430878,2.028441,21.5028152,0.69564,0.263,0.30436,2.0,0.0
99911.0,149.7427979,2.028626,22.3769932,0.5727800000000001,0.3265,0.42722,2.0,0.0
99912.0,149.7443237,2.038151,21.7319756,0.86909,0.2465,0.13091,1.0,0.0
99946.0,149.7785034,1.991703,22.4051151,0.44159000000000004,0.508,0.55841,2.0,0.0
99954.0,149.7784729,2.0084519,22.152174,0.36097,0.7555,0.63903,2.0,0.0
99963.0,149.7690735,1.971965,20.2848911,0.53793,1.1165,0.46207,-999999.0,0.0
99971.0,149.7729645,2.0008819,20.6633301,0.67473,1.1625,0.32527,2.0,0.0
99975.0,149.7710724,1.990302,21.8630676,0.39869,0.449,0.60131,3.0,0.0
99982.0,149.7663116,1.98757,20.7401924,0.940141,0.7445,0.059859,2.0,0.0
99985.0,149.7676849,2.0012009,19.7858906,0.45006,1.6015,0.54994,2.0,0.0
99988.0,149.7668915,1.995025,22.0501842,0.34238,0.396,0.65762,2.0,0.0
99993.0,149.7626343,1.978738,22.1351719,0.71391,0.37,0.28609,3.0,0.0
99994.0,149.7686462,2.0136189,22.1339817,0.64679,0.341,0.35321,2.0,0.0
99995.0,149.7608032,1.97369,21.4629269,0.76773,0.5765,0.23227,2.0,0.0
99996.0,149.7613831,1.977465,21.5410194,0.46104999999999996,0.765,0.53895,2.0,0.0
99997.0,149.7653198,2.000473,21.0291233,0.77628,0.374,0.22372,1.0,0.0
99998.0,149.7655945,2.002841,21.7311344,0.38804000000000005,0.4725,0.61196,2.0,0.0
100000.0,149.7633972,1.994014,21.6621799,0.60199,0.584,0.39801,2.0,0.0
100003.0,149.7597961,1.978671,21.4326439,0.19657999999999998,1.266,0.80342,2.0,0.0
100004.0,149.7657928,2.0127139,22.4081821,0.73386,0.5305,0.26614,2.0,0.0
100006.0,149.7596893,1.9775831,23.5445747,0.84434,0.918,0.15566,2.0,0.0
100015.0,149.7617035,2.002116,22.3114738,0.33716999999999997,0.537,0.66283,2.0,0.0
100016.0,149.7575684,1.980144,22.3995152,0.24685999999999997,0.522,0.75314,2.0,0.0
100023.0,149.76091,2.006691,22.2274857,0.26314000000000004,0.717,0.73686,2.0,0.0
100028.0,149.7561493,1.986059,21.1736145,0.50127,0.532,0.49873,2.0,0.0
100030.0,149.762619,2.0242269,21.5095177,0.5220199999999999,0.4155,0.47798,2.0,0.0
100031.0,149.7563934,1.990905,21.059145,0.80665,0.7845,0.19335,2.0,0.0
100036.0,149.7580566,2.006963,22.4621925,0.43094,0.275,0.56906,2.0,0.0
100038.0,149.7600098,2.019403,22.4809761,0.5233099999999999,0.39,0.47669,2.0,0.0
100039.0,149.7521973,1.974929,22.4820614,0.47736999999999996,0.596,0.52263,2.0,0.0
100041.0,149.757843,2.0081611,22.0555077,0.56086,0.293,0.43914,2.0,0.0
100045.0,149.7578583,2.0122459,21.7832432,0.98787,0.6035,0.01213,2.0,0.0
100046.0,149.754364,1.993951,21.8091354,0.59508,0.2225,0.40492,2.0,0.0
100047.0,149.7574615,2.014313,22.5214367,0.46426999999999996,0.137,0.53573,2.0,0.0
100049.0,149.7514038,1.986237,21.3784962,0.51529,0.5475,0.48471,2.0,0.0
100051.0,149.7494202,1.978793,20.7438068,0.53123,0.8515,0.46877,2.0,0.0
100054.0,149.7509308,1.989545,20.6545219,0.17935,1.1720001,0.82065,2.0,0.0
100063.0,149.7467957,1.982392,19.5005608,0.65003,1.5835,0.34997,2.0,0.0
100066.0,149.7461548,1.981045,20.192873,0.68587,0.6225,0.31413,1.0,0.0
100069.0,149.7510681,2.0101099,22.5814629,0.46909999999999996,0.355,0.5309,2.0,0.0
100071.0,149.7494965,2.0021369,22.4702969,0.67998,0.64,0.32002,2.0,0.0
100072.0,149.7499542,2.0072069,22.071043,0.25436000000000003,0.412,0.74564,3.0,0.0
100077.0,149.7450714,1.9870549,20.0502605,0.62382,0.556,0.37618,2.0,0.0
100093.0,149.7383575,1.9787641,21.2655964,0.29764,0.673,0.70236,2.0,0.0
100095.0,149.7441254,2.0122759,22.1642075,0.28286999999999995,0.236,0.71713,2.0,0.0
100105.0,149.7379456,1.9914269,21.3864899,0.86465,0.2075,0.13535,1.0,0.0
100108.0,149.7377014,1.997098,20.1202869,0.57741,0.589,0.42259,2.0,0.0
100110.0,149.7389221,2.008671,22.3154583,0.44964000000000004,0.5725,0.55036,2.0,0.0
100113.0,149.7389832,2.0146511,22.0646133,0.6647799999999999,0.505,0.33522,2.0,0.0
100125.0,149.7389526,2.027184,20.4143391,0.60826,1.0355,0.39174,2.0,0.0
100127.0,149.7353516,2.00896,21.0348873,0.61058,0.7075,0.38942,2.0,0.0
100131.0,149.72995,1.980841,22.0336075,0.937486,0.188,0.062514,2.0,0.0
100140.0,149.7296753,1.98908,21.1683331,0.30617000000000005,0.6195,0.69383,2.0,0.0
100142.0,149.7291565,1.9876339,21.7777119,0.708,0.274,0.292,3.0,0.0
100172.0,149.7692261,1.932587,21.9197807,0.35409999999999997,0.342,0.6459,3.0,0.0
100175.0,149.7705688,1.942071,22.5717773,0.42345,0.437,0.57655,3.0,0.0
100182.0,149.7737579,1.969359,20.6691704,0.63062,1.2615,0.36938,2.0,0.0
100188.0,149.7674103,1.942642,21.9666882,0.68472,0.5005,0.31528,2.0,0.0
100189.0,149.7660522,1.935589,20.5256481,0.5197499999999999,0.856,0.48025,2.0,0.0
100192.0,149.7649994,1.931036,22.1039906,0.6248400000000001,0.432,0.37516,2.0,0.0
100202.0,149.7620087,1.926262,19.6186771,0.6128100000000001,1.661,0.38719,2.0,0.0
100204.0,149.7651978,1.948651,22.3463306,0.65345,1.0785,0.34655,2.0,0.0
100209.0,149.7671051,1.967707,19.5346489,0.81925,0.9515,0.18075,1.0,0.0
100215.0,149.7602081,1.9475,20.1850033,0.22970000000000002,1.291,0.7703,2.0,0.0
100217.0,149.7605286,1.9490089,21.4489193,0.39902000000000004,0.519,0.60098,2.0,0.0
100218.0,149.7588043,1.94356,20.109087,0.7063900000000001,0.6355,0.29361,2.0,0.0
100226.0,149.7569122,1.9409339,21.7526608,0.42230999999999996,0.4385,0.57769,2.0,0.0
100228.0,149.7611694,1.973022,22.0298042,0.73812,0.2985,0.26188,2.0,0.0
100229.0,149.7574463,1.954003,22.2805119,1.0,0.484,0.0,3.0,0.0
100231.0,149.7554932,1.94923,22.4717731,0.30999,0.3155,0.69001,2.0,0.0
100232.0,149.7558899,1.952934,19.9473534,0.912516,0.545,0.087484,1.0,0.0
100236.0,149.7506409,1.928743,21.4123287,0.28825,0.7945,0.71175,2.0,0.0
100242.0,149.7492371,1.927197,21.474577,0.33609999999999995,0.276,0.6639,3.0,0.0
100244.0,149.755722,1.972235,21.7000847,0.31677,0.848,0.68323,2.0,0.0
100245.0,149.7542725,1.969087,21.6266212,0.69736,0.5375,0.30264,3.0,0.0
100247.0,149.7507629,1.950841,20.0415897,0.77606,0.522,0.22394,2.0,0.0
100248.0,149.7537994,1.967483,22.934864,0.64456,0.72,0.35544,2.0,0.0
100250.0,149.7541656,1.971073,21.6621189,0.6849700000000001,0.205,0.31503,2.0,0.0
100251.0,149.7532959,1.967158,21.6866417,0.42447999999999997,0.5565,0.57552,2.0,0.0
100258.0,149.7531281,1.97214,21.5670185,0.46135000000000004,0.669,0.53865,2.0,0.0
100260.0,149.7444763,1.927472,20.6224308,0.24578999999999995,1.0765001,0.75421,2.0,0.0
100263.0,149.7498627,1.959516,22.5324917,0.89421,0.3045,0.10579,2.0,0.0
100264.0,149.7444611,1.930056,20.9087009,0.8474200000000001,0.3705,0.15258,1.0,0.0
100267.0,149.7453003,1.9384429,21.0813885,0.922957,0.404,0.077043,1.0,0.0
100275.0,149.7466278,1.951068,22.2741032,0.66208,0.2755,0.33792,3.0,0.0
100276.0,149.7453918,1.947183,19.7437439,0.74192,1.0825,0.25808,2.0,0.0
100278.0,149.7454681,1.950368,20.6795998,0.54298,0.6515,0.45702,2.0,0.0
100280.0,149.7453461,1.949681,22.8412056,0.39207000000000003,0.3685,0.60793,3.0,0.0
100298.0,149.7388916,1.939366,21.6538239,0.31299999999999994,0.449,0.687,2.0,0.0
100299.0,149.7402344,1.94678,22.1559429,0.79244,0.22,0.20756,2.0,0.0
100300.0,149.7383728,1.938426,21.6760902,0.88981,0.374,0.11019,2.0,0.0
100308.0,149.7351379,1.932287,21.9455242,0.6069899999999999,0.2625,0.39301,2.0,0.0
100312.0,149.7345276,1.9322881,22.4260311,0.76518,0.606,0.23482,2.0,0.0
100316.0,149.7327576,1.930831,21.4393902,0.26842999999999995,1.0700001,0.73157,2.0,0.0
100319.0,149.7306671,1.925279,19.4593468,0.43623,1.058,0.56377,2.0,0.0
100321.0,149.7311096,1.92828,21.0749474,0.5366299999999999,0.2785,0.46337,2.0,0.0
100322.0,149.7375031,1.968527,20.7037678,0.42818999999999996,1.136,0.57181,2.0,0.0
100324.0,149.7345276,1.9507771,22.7423439,0.5140199999999999,0.4365,0.48598,2.0,0.0
100326.0,149.734375,1.9535429,20.1632595,0.86298,0.7655,0.13702,3.0,0.0
100329.0,149.7364044,1.969146,22.5846767,0.66625,0.5605,0.33375,3.0,0.0
100333.0,149.7325592,1.95283,20.4491405,0.43667999999999996,0.3995,0.56332,2.0,0.0
100337.0,149.7325439,1.9551409,22.0284767,0.54289,0.459,0.45711,2.0,0.0
100341.0,149.7288666,1.93917,21.6488934,0.39098,0.9225,0.60902,2.0,0.0
100349.0,149.7251282,1.933816,18.7613335,0.46146,1.8205,0.53854,3.0,0.0
100350.0,149.7293243,1.956867,21.6930847,0.5619000000000001,0.761,0.4381,2.0,0.0
100354.0,149.7320251,1.974516,20.2708092,0.68039,0.7575,0.31961,1.0,0.0
100359.0,149.7257843,1.9433219,22.4797707,0.5679799999999999,0.302,0.43202,2.0,0.0
100362.0,149.7303009,1.972211,22.5693169,0.31554000000000004,0.464,0.68446,2.0,0.0
100368.0,149.7283783,1.9729511,22.3794537,0.33543,0.5375,0.66457,2.0,0.0
100378.0,149.7202301,1.94221,22.2760792,0.17315000000000003,0.9785,0.82685,2.0,0.0
