objid,ra,dec,modelmag_r,modelmag_u,expab_r,devab_r,lnlexp_r,lnldev_r,lnlstar_r,fracdev_r,score,nnavgz
1237651753461023020,151.621230699869,1.79604508486524,20.70357,21.65287,0.7127795,0.5889866,-1.667299,-1.68012,-6.375249,0.7937295,0.8545482,0.38641
1237651753461023259,151.618792410477,1.6723397705264,20.25888,21.76307,0.8722622,0.9322605,-1.009564,-0.947013,-16.44447,0.5032662,0.8545482,0.292966
1237651753461088785,151.732151850513,1.83118938968283,20.06834,21.68564,0.519155,0.4811565,-0.687142,-10.70008,-98.8073,0.0,0.845351,0.342621
1237651753461089064,151.732275618156,1.82510732152145,20.31644,21.63536,0.770487,0.7556056,-0.1389147,-1.268865,-36.11869,0.0,0.845351,0.454812
1237651753461154198,151.837827796628,1.78954948011298,20.60793,21.8612,0.5256484,0.5297635,-0.9848951,-0.6305252,-6.779851,0.84371,0.8420275,0.326259
1237651753461154200,151.839313815308,1.7865902411584,20.84619,24.37786,0.6196841,0.7612862,-1.228483,-0.613988,-2.238954,0.9090778,0.8420275,0.376138
1237651753461154459,151.960995275793,1.87102272470489,20.68252,23.87901,0.3897482,0.2943962,-1.170939,-0.563221,-5.972334,1.0,0.8420275,0.45647
1237651753996517754,148.383665275905,2.01229398581685,20.67337,27.17755,0.6854375,0.7362533,-0.4445094,-0.3861254,-4.564071,0.6973792,0.8319393,0.428545
1237651753996517756,148.384760924041,2.0277246493502,20.87321,22.51518,0.9396966,0.7998348,-0.1540579,-0.1145381,-1.573031,0.9340571,0.8319393,0.283412
1237651753996517948,148.4960964575,2.20569382317377,20.96814,24.01991,0.9997365,0.8498924,-2.092042,-2.932137,-8.340017,0.0,0.8319393,0.372244
1237651753996648890,148.710735430334,2.04183168870837,20.36361,21.82847,0.908987,0.8950487,-0.0001833429,-0.0005844621,-6.773918,0.5844139,0.8351607,0.339954
1237651753996714238,148.837241132876,2.15520447636415,19.32777,20.4316,0.7525178,0.6912844,-1.453004,-16.57374,-282.5433,0.0,0.8270803,0.126689
1237651753996714351,148.839221434624,2.08663698155472,20.97956,26.28311,0.4095507,0.5375713,-0.09418909,-0.07476375,-0.7308016,0.8077191,0.8270803,0.488415
1237651753996714353,148.839266775733,2.10796262743644,20.68253,26.09493,0.5675377,0.4524031,-0.5033938,-0.4549075,-2.109726,0.51669,0.8270803,0.322113
1237651753996714362,148.839197750684,2.22193512643181,20.3823,21.29516,0.3750116,0.5584058,-0.9228378,-0.407893,-1.782147,0.6802041,0.8270803,0.180054
1237651753996779781,149.085065409176,2.22110223459255,19.51822,21.03453,0.8570443,0.7927678,-0.1071503,-3.687917,-188.9393,0.123457,0.8260858,0.281328
1237651753996779813,148.960695522573,2.04293005010114,20.10642,22.2356,0.3822516,0.324975,-0.02573866,-0.3970627,-59.32932,0.1557398,0.8260858,0.381653
1237651753996780144,149.082991684824,2.15902858431824,20.89863,22.56057,0.3408646,0.2771496,-0.2298276,-0.1995643,-1.532929,0.7803835,0.8260858,0.210224
1237651753996780149,149.084014197936,2.22524930510738,20.89226,23.06441,0.05,0.05,-0.2729308,-0.6825121,-9.627131,0.0,0.8260858,0.347395
1237648722827674235,148.836280905383,1.15416845870252,18.67537,20.82084,0.8451331,0.7646517,-6.461784,-143.5525,-1242.775,0.0,0.8254036,0.212819
1237648722827674237,148.83573393898,1.07284020621043,20.90277,25.0544,0.8324338,0.8498979,-0.07632175,-0.2614316,-6.373925,0.0,0.8254036,0.401687
1237648722827739812,148.970395767515,1.17856854278399,20.17852,22.18524,0.6482331,0.5702141,-1.103239,-4.519688,-66.23285,0.0,0.8228199,0.290476
1237648722827739815,148.971608167306,1.08749891903109,20.62262,22.41737,0.2416329,0.1208489,-1.198027,-2.462651,-28.51604,0.0,0.8228199,0.419225
1237648722827804876,149.099107558539,1.14999774727621,17.80864,19.46439,0.8750263,0.8260034,-136.068,-271.0852,-3566.473,0.2292981,0.8261813,0.055159
1237648722827804879,149.099016580682,1.10670662949437,18.88311,20.25551,0.837068,0.8060274,-4.017515,-3.162815,-349.7469,0.7107155,0.8261813,0.111434
1237648722827805271,149.098705437962,1.17250396422635,20.1166,23.48644,0.2727922,0.1692075,-0.3375063,-3.421892,-82.76524,0.0,0.8261813,0.276109
1237648722827936028,149.308550433928,1.07884341391609,18.5548,20.75193,0.662636,0.6328883,-31.40502,-27.91377,-834.5128,0.6495768,0.8313078,0.303879
1237648722827936436,149.432405983303,1.17918335521356,20.9277,23.07738,0.4056533,0.2536771,-0.4248766,-0.5556414,-7.567305,0.4723115,0.8313078,0.240573
1237648722828001634,149.554008407994,1.18613590519414,19.58643,21.37654,0.8921202,0.9030186,-3.017717,-4.995743,-126.1353,0.489714,0.827969,0.180257
1237648722828001985,149.553848107688,1.13044071295267,20.09882,22.44313,0.6303364,0.5723009,-0.6807148,-5.734651,-77.03299,0.0,0.827969,0.219503
1237648722828067448,149.668259396373,1.07118109429402,19.30844,22.3555,0.6761785,0.6229184,-1.507716,-0.636342,-182.5053,0.6198438,0.8285483,0.180241
1237648722828067457,149.669549551234,1.10573444254504,20.10784,21.66298,0.4776587,0.3249603,-0.3863138,-4.806525,-87.30936,0.0,0.8285483,0.145456
1237648722828197984,149.907732896545,1.19295122471177,19.51674,20.06263,0.7134887,0.590836,-7.064963,-1.46311,-110.2474,1.0,0.8302743,0.092513
1237648722828197986,149.908318906198,1.19905262564947,18.42814,19.92474,0.7673032,0.7621856,-11.04837,-56.54564,-1511.885,0.3145134,0.8302743,0.109391
1237648722828197987,149.908605434922,1.19830201628628,19.56255,24.62673,0.6771829,0.6752905,-9.701906,-1.725998,-62.981,1.0,0.8302743,0.322877
1237648722828197988,149.906802031012,1.20154871492089,20.84325,24.00092,0.4591656,0.39018,-1.531158,-1.444625,-3.683111,0.8883253,0.8302743,0.327349
1237648722828198276,149.906908592572,1.1728003890285,20.79001,27.1434,0.6844473,0.7342678,-1.766102,-0.738713,-3.43818,1.0,0.8302743,0.469213
1237648722828198282,149.907789151077,1.12237096967121,20.8574,23.27363,0.6831704,0.544064,-0.6503511,-0.8280771,-8.18092,0.46512,0.8302743,0.437401
1237648722828198589,150.023143209761,1.05147695237954,19.58067,25.37922,0.686248,0.6186444,-12.98692,-8.365405,-121.0661,0.8242686,0.8302743,0.383249
1237648722828264106,150.156586662381,1.15282815653194,20.92449,22.50511,0.3338319,0.2011383,-0.03036505,-0.04360715,-6.519273,0.5736255,0.834371,0.191109
1237648722828329128,150.264587913404,1.1186478372793,17.76114,20.01335,0.7632939,0.7693959,-124.9366,-127.3183,-3767.664,0.6139776,0.8378686,0.124967
1237648722828329129,150.263754247817,1.11832717147201,18.8418,21.18446,0.4930693,0.4623902,-11.90761,-0.8468015,-415.7676,0.8001214,0.8378686,0.121044
1237648722828329196,150.264191730416,1.15645090730501,17.16873,19.92239,0.837129,0.8481162,-792.3573,-270.8835,-4042.603,0.9485304,0.8378686,0.132183
1237648722828329448,150.263916293073,1.08109012004262,20.74004,25.91747,0.4028968,0.2990222,-0.5835466,-0.2503841,-8.055958,1.0,0.8378686,0.505317
1237648722828329451,150.265932268711,1.21184657101807,20.76282,23.18491,0.4870504,0.3756942,-0.009767514,-0.4986058,-18.98849,0.0,0.8378686,0.354247
1237648722828394750,150.377278166718,1.1616315783815,18.78813,21.33435,0.3668265,0.3499789,-11.86556,-76.57815,-1028.618,0.0,0.8268219,0.174412
1237648722828394754,150.378646969994,1.12583061406877,16.93497,19.89653,0.5085983,0.5374376,-794.8506,-325.2763,-8404.847,0.7509683,0.8268219,0.086225
1237648722828394755,150.377952779363,1.12975375379179,18.33199,21.08611,0.4866689,0.4438858,-30.06873,-6.759695,-1103.887,0.7668157,0.8268219,0.097046
1237648722828394756,150.379183277785,1.12529696568485,19.43018,26.928,0.7499195,0.7318774,-0.3512591,-3.056586,-33.72128,0.0,0.8268219,0.246567
1237648722828526053,150.721895516193,1.1821558853483,20.85981,22.65806,0.2500067,0.1506919,-2.055358,-2.500195,-13.58063,0.04569278,0.8553295,0.315697
1237648722828591528,150.842004439574,1.11189046104587,20.62218,22.56779,0.09925307,0.05,-2.938526,-4.241994,-42.69908,0.3333077,0.8475472,0.326639
1237648722828591532,150.843390183947,1.18508694540166,19.6216,24.70971,0.8658702,0.9343833,-9.721883,-0.5806695,-76.61671,1.0,0.8475472,0.364838
1237648722828656829,151.082363390485,1.19517847765338,18.55747,20.60912,0.371755,0.3126864,-7.988147,-159.3585,-1534.949,0.0,0.8431183,0.128747
1237648722828722219,151.199212266683,1.23580197100722,18.85415,21.41637,0.2284055,0.1770567,-6.752759,-9.528716,-785.5781,0.4667735,0.8378338,0.118436
1237648722828722651,151.19961966253,1.12649485304261,20.27707,22.0362,0.5413694,0.4444649,-0.04749318,-0.8482221,-32.86302,0.0,0.8378338,0.311573
1237648722828853381,151.422623859186,1.09168582672789,16.00919,18.35793,0.4697598,0.5057722,-5908.835,-1303.526,-23627.77,1.0,0.8341922,0.069464
1237648722828853508,151.537299878028,1.16468720836561,20.82951,23.04617,0.7500235,0.6928275,-0.1336295,-0.4952364,-9.988783,0.0,0.8341922,0.148922
1237648722828853515,151.423273569333,1.0808838252224,19.36415,21.28602,0.3367342,0.2960405,-3.083542,-21.20652,-380.9385,0.03223014,0.8341922,0.098528
1237648722828853624,151.42418067581,1.21902831907967,20.4594,25.29144,0.5590643,0.5237297,-0.0003290358,-0.0004940078,-0.7698302,0.5435058,0.8341922,0.34641
1237648722828984472,151.762049938924,1.06496481442344,19.67331,23.88848,0.7164962,0.6757703,-1.707244,-0.2907768,-67.30338,0.943351,0.8381442,0.197834
1237648722828984821,151.761097894967,1.14641381452315,19.61473,23.85522,0.9882541,0.9408862,-2.238204,-0.1877875,-91.11916,0.9169496,0.8381442,0.399575
1237648722828984823,151.761923108391,1.09975303362462,18.65852,21.28668,0.2083398,0.1604849,-137.7834,-83.0155,-718.4851,0.9132086,0.8381442,0.162123
1237648722828984831,151.763046128289,1.0936755396997,20.26217,23.97763,0.7460636,0.790455,-0.2496441,-0.045655,-11.66875,1.0,0.8381442,0.304886
1237648722829049888,151.880392351892,1.10651154944945,18.1387,21.37169,0.9998122,0.9157793,-184.511,-5.835202,-1355.785,1.0,0.838311,0.183279
1237648722829050481,151.882271393139,1.23324471621763,20.93102,22.82573,0.5092728,0.4500732,-0.01704319,-0.1784929,-4.776165,0.0,0.838311,0.35866
1237648722829115407,151.998847134665,1.19488561688424,20.49369,25.15251,0.5489435,0.4967653,-1.308751,-1.197705,-5.563453,0.9367722,0.828476,0.309011
1237648722829115764,151.998689966529,1.12988082449936,20.88906,24.33166,0.627836,0.635465,-8.968554,-8.772156,-12.87168,0.7837313,0.828476,0.270717
1237650796220842279,148.105081104779,0.0344423140644063,20.7319,21.28221,0.6077682,0.5554065,-0.5813763,-2.089401,-24.62849,0.0,0.8617806,0.422326
1237650796220842470,148.004029680661,0.135838944106185,20.94731,22.05391,0.2567067,0.2716103,-0.2474509,-0.2492542,-5.386901,0.3777669,0.8617806,0.390272
1237650796220908091,148.205744337959,0.00939452334132133,20.69086,22.21684,0.2301499,0.2485762,-1.788846,-0.7294002,-10.30557,1.0,0.8635327,0.566945
1237650796220973791,148.401027573528,0.0603835327572576,19.80468,21.50091,0.465102,0.399999,-0.4489565,-0.3304964,-42.42695,0.47378,0.8647535,0.129256
1237650796220973922,148.295992877767,0.0895278574592288,18.41215,27.81507,0.500002,0.7774482,-4.068806,-8.233253,-14.91345,0.216363,0.8647535,0.246462
1237650796220974105,148.401531049464,0.0766431373986428,20.96325,22.43082,0.7664694,0.4928986,-0.07999969,-0.03653268,-0.7009776,0.9910275,0.8647535,0.613071
1237650796221038930,148.519048197697,0.0115434844838748,20.20215,21.59733,0.5238753,0.4499162,-0.9256964,-1.23342,-60.53638,0.5242261,0.8617011,0.24241
1237650796221038931,148.520077835128,0.0244548721188618,20.84283,21.55542,0.3821241,0.3835805,-0.2019596,-0.1793206,-5.62515,0.679185,0.8617011,0.314663
1237650796757713251,148.006137933129,0.420282988003753,20.41234,22.26605,0.8063433,0.7824722,-0.01859628,-0.4587666,-40.95982,0.0,0.8395501,0.373964
1237650796757779022,148.206794937193,0.482535016468922,20.16239,21.73327,0.3166304,0.2675816,-0.2121993,-3.665546,-89.41529,0.0,0.8429996,0.41768
1237650797294584163,148.003600659101,1.01043796003325,20.70982,22.63663,0.05,0.05,-0.3015382,-1.387541,-26.41304,0.0,0.8233708,0.471864
1237650797294584165,148.004559081103,1.00094623094275,20.16165,21.95368,0.2297792,0.1406148,-0.2818943,-1.381363,-78.64399,0.0,0.8233708,0.417716
1237650797294584170,148.00515350452,1.00846461221146,20.46898,23.26102,0.3194734,0.2499972,-0.0958837,-0.02004587,-9.246232,0.9976277,0.8233708,0.502359
1237650797294649501,148.206176062261,0.955420828130279,18.66483,22.58537,0.7275723,0.657303,-93.65927,-11.36179,-445.5669,1.0,0.8261977,0.311394
1237650797294649820,148.206438180928,0.967408850609095,20.39985,22.10773,0.4526928,0.4934528,-1.141272,-2.513029,-32.01582,0.1934975,0.8261977,0.26697
1237650797294715200,148.40116150244,1.01270536799125,17.5917,20.1278,0.6792073,0.5638875,-415.7812,-59.96215,-2578.972,1.0,0.8306224,0.087932
1237650797294715348,148.296016745941,0.961884381708086,20.51847,21.41643,0.3735372,0.3173583,-1.882937,-0.7005758,-1.938395,1.0,0.8306224,0.344513
1237651754534240468,150.403888909756,2.50887155765538,16.11521,18.88287,0.4415478,0.4106985,-852.4107,-823.835,-18918.7,0.4750078,0.8263697,0.084523
1237651754534240558,150.40448495237,2.55443422637047,18.30937,21.53512,0.8073977,0.7377713,-138.1071,-11.77917,-839.6206,1.0,0.8263697,0.262065
1237651754534305867,150.510420002956,2.6240702413359,20.93806,24.00042,0.5244981,0.5792238,-1.257894,-0.80997,-2.034657,1.0,0.8312289,0.344181
1237651754534305996,150.510145658242,2.59709516186866,16.4528,19.70057,0.07536496,0.0999911,-194.208,-558.9353,-3164.81,0.0,0.8312289,0.097048
1237651754534306354,150.510397431532,2.6072057312112,19.86988,23.81682,0.9997806,0.8918132,-2.342374,-0.1210677,-36.78698,1.0,0.8312289,0.235571
1237651754534371828,150.631826193737,2.49912516430633,19.36904,22.15079,0.5614197,0.5210739,-4.548506,-0.2192673,-121.9787,0.9722391,0.827616,0.240713
1237651754534371840,150.633631921827,2.63007630307018,20.32519,22.15036,0.4871359,0.4557443,-0.8716533,-0.692964,-8.214913,0.8936683,0.827616,0.214007
1237651754534437061,150.74767304762,2.67593596869491,17.98135,20.98092,0.3454816,0.3100837,-129.222,-510.0766,-3396.194,0.0,0.822781,0.182934
1237651754534437303,150.747582385689,2.59875912982455,20.17447,22.426,0.6725637,0.5941611,-0.1109615,-2.008371,-51.47945,0.0,0.822781,0.398088
1237651754534437569,150.861418452964,2.59192983204609,20.96462,22.74166,0.4152526,0.418322,-0.0728294,-0.2236674,-6.285286,0.0,0.822781,0.446814
